47.6191	-0.076437	-0.023085	-0.019632
47.619	-0.076284	-0.02308	-0.019614
47.6191	-0.076132	-0.023075	-0.01962
47.619	-0.07598	-0.02307	-0.019629
47.619	-0.075653	-0.020254	-0.020275
47.6191	-0.075287	-0.016817	-0.021062
47.619	-0.075088	-0.01592	-0.021246
47.6191	-0.074947	-0.015915	-0.02122
47.619	-0.076855	-0.015908	-0.02126
47.6191	-0.08014	-0.015902	-0.021345
47.619	-0.080621	-0.015895	-0.021364
47.6191	-0.077134	-0.015887	-0.021289
47.619	-0.07442	-0.014975	-0.021186
47.6191	-0.074294	-0.011037	-0.020989
47.619	-0.072707	-0.010077	-0.02094
47.6191	-0.068956	-0.013531	-0.02111
47.619	-0.06637	-0.015863	-0.021216
47.6191	-0.066217	-0.015859	-0.021188
47.619	-0.066069	-0.015855	-0.021165
47.6191	-0.065938	-0.015851	-0.021163
47.619	-0.065267	-0.016411	-0.021012
47.6191	-0.061881	-0.019802	-0.020122
47.619	-0.05871	-0.02297	-0.01929
47.6191	-0.058586	-0.022967	-0.019288
47.619	-0.058463	-0.022963	-0.019287
47.619	-0.061863	-0.022958	-0.019334
47.6191	-0.065311	-0.022953	-0.019383
47.619	-0.065509	-0.022949	-0.019384
47.6191	-0.065377	-0.022946	-0.019382
47.619	-0.065259	-0.022944	-0.01939
47.6191	-0.065145	-0.022942	-0.019401
47.619	-0.065096	-0.025452	-0.019167
47.6191	-0.065071	-0.028896	-0.018841
47.619	-0.063193	-0.032029	-0.018246
47.6191	-0.060222	-0.034978	-0.017491
47.619	-0.057834	-0.038178	-0.016978
47.6191	-0.057584	-0.0423	-0.01735
47.619	-0.05739	-0.044479	-0.017545
47.6191	-0.05726	-0.044477	-0.017544
47.619	-0.058535	-0.044474	-0.017559
47.6191	-0.061991	-0.04447	-0.017599
47.619	-0.064328	-0.044467	-0.017626
47.6191	-0.064211	-0.044465	-0.017624
47.619	-0.064052	-0.043732	-0.017807
47.6191	-0.06374	-0.040298	-0.018673
47.619	-0.063457	-0.036864	-0.019393
47.619	-0.063363	-0.033438	-0.019172
47.6191	-0.063269	-0.030128	-0.018958
47.619	-0.063161	-0.030126	-0.018963
47.6191	-0.063054	-0.030124	-0.018968
47.619	-0.062966	-0.030123	-0.018894
47.6191	-0.062881	-0.030121	-0.018812
47.619	-0.059972	-0.027372	-0.018988
47.6191	-0.056415	-0.023991	-0.019223
47.619	-0.055164	-0.022878	-0.019296
47.6191	-0.055043	-0.022877	-0.01929
47.619	-0.05688	-0.022875	-0.019341
47.6191	-0.060318	-0.022872	-0.01944
47.619	-0.062007	-0.02287	-0.019489
47.6191	-0.061888	-0.022869	-0.019487
47.619	-0.061765	-0.022868	-0.019494
47.6191	-0.061637	-0.022867	-0.01951
47.619	-0.061509	-0.022866	-0.019518
47.6191	-0.061381	-0.022865	-0.019516
47.619	-0.061208	-0.021773	-0.019801
47.6191	-0.060938	-0.01834	-0.0207
47.619	-0.060705	-0.015727	-0.02139
47.619	-0.060594	-0.015726	-0.021414
47.6191	-0.059881	-0.016347	-0.021254
47.619	-0.056452	-0.019777	-0.020265
47.6191	-0.053361	-0.022858	-0.019381
47.619	-0.053244	-0.022857	-0.019416
47.6191	-0.053127	-0.022857	-0.019452
47.619	-0.052875	-0.019489	-0.020383
47.6191	-0.052621	-0.016056	-0.021332
47.619	-0.052501	-0.01572	-0.02138
47.6191	-0.052397	-0.015719	-0.021332
47.619	-0.052285	-0.01572	-0.021354
47.6191	-0.052172	-0.01572	-0.02139
47.619	-0.054647	-0.015719	-0.021444
47.6191	-0.058014	-0.015718	-0.021504
47.619	-0.057009	-0.017928	-0.020874
47.6191	-0.053587	-0.021359	-0.019863
47.619	-0.052035	-0.022852	-0.019411
47.6191	-0.051923	-0.022853	-0.01939
47.619	-0.051813	-0.022854	-0.01938
47.6191	-0.051703	-0.022854	-0.019379
47.619	-0.051593	-0.022855	-0.019377
47.619	-0.051483	-0.022856	-0.019372
47.6191	-0.051376	-0.022857	-0.019391
47.619	-0.051275	-0.022857	-0.019464
47.6191	-0.051175	-0.022857	-0.019531
47.619	-0.051076	-0.022858	-0.019571
47.6191	-0.050977	-0.022859	-0.01961
47.619	-0.050877	-0.02286	-0.019611
47.6191	-0.050778	-0.022861	-0.019611
47.619	-0.050644	-0.025754	-0.019963
47.6191	-0.050503	-0.029116	-0.020372
47.619	-0.05044	-0.027234	-0.020169
47.6191	-0.050407	-0.023292	-0.019726
47.619	-0.053433	-0.022863	-0.019707
47.6191	-0.056833	-0.022863	-0.01974
47.619	-0.057396	-0.022865	-0.01972
47.6191	-0.057302	-0.022866	-0.019687
47.619	-0.057201	-0.022868	-0.019677
47.6191	-0.057098	-0.02287	-0.019676
47.619	-0.056995	-0.022871	-0.019674
47.6191	-0.056892	-0.022873	-0.019671
47.619	-0.056784	-0.022875	-0.01969
47.619	-0.056673	-0.022877	-0.019726
47.6191	-0.05656	-0.022879	-0.019746
47.619	-0.056446	-0.022881	-0.019748
47.6191	-0.056334	-0.022884	-0.019743
47.619	-0.056228	-0.022886	-0.019727
47.6191	-0.056091	-0.021882	-0.0201
47.619	-0.055881	-0.018483	-0.021396
47.6191	-0.055689	-0.015752	-0.022467
47.619	-0.055576	-0.015754	-0.022616
47.6191	-0.055077	-0.016154	-0.022582
47.619	-0.051676	-0.019556	-0.021169
47.6191	-0.048331	-0.022901	-0.01978
47.619	-0.048226	-0.022904	-0.019762
47.6191	-0.048122	-0.022907	-0.019744
47.619	-0.051283	-0.022909	-0.019766
47.6191	-0.054661	-0.022912	-0.01979
47.619	-0.055045	-0.022915	-0.019811
47.6191	-0.054937	-0.022918	-0.01983
47.619	-0.054823	-0.022921	-0.019843
47.6191	-0.054706	-0.022925	-0.019853
47.619	-0.054589	-0.022928	-0.019874
47.619	-0.054472	-0.022932	-0.0199
47.6191	-0.054319	-0.020943	-0.020762
47.619	-0.05414	-0.01751	-0.022227
47.6191	-0.054002	-0.015799	-0.02296
47.619	-0.053906	-0.015803	-0.022964
47.6191	-0.052585	-0.017052	-0.022428
47.619	-0.049078	-0.020527	-0.020929
47.6191	-0.046594	-0.022956	-0.019885
47.619	-0.046489	-0.02296	-0.019897
47.6191	-0.046384	-0.022964	-0.01991
47.619	-0.046277	-0.022968	-0.01992
47.6191	-0.04617	-0.022973	-0.01993
47.619	-0.046068	-0.022977	-0.019929
47.6191	-0.045967	-0.022981	-0.019928
47.619	-0.045869	-0.022985	-0.019929
47.6191	-0.045772	-0.022989	-0.019929
47.619	-0.04567	-0.022994	-0.019947
47.6191	-0.045569	-0.022998	-0.019964
47.619	-0.0455	-0.02604	-0.020383
47.6191	-0.045436	-0.029477	-0.020853
47.619	-0.045366	-0.032918	-0.019797
47.619	-0.045294	-0.03636	-0.018322
47.6191	-0.045194	-0.037375	-0.017897
47.619	-0.045083	-0.037381	-0.017909
47.6191	-0.044972	-0.037386	-0.017915
47.619	-0.044862	-0.037392	-0.017916
47.6191	-0.046613	-0.039261	-0.017997
47.619	-0.0499	-0.042666	-0.018143
47.6191	-0.051737	-0.04462	-0.018219
47.619	-0.051628	-0.044626	-0.018201
47.6191	-0.051517	-0.043423	-0.018723
47.619	-0.051401	-0.039957	-0.020258
47.6191	-0.05129	-0.037498	-0.021348
47.619	-0.051193	-0.037503	-0.021348
47.6191	-0.051096	-0.036791	-0.021307
47.619	-0.050997	-0.033398	-0.021118
47.6191	-0.05059	-0.03031	-0.020945
47.619	-0.047063	-0.030316	-0.02095
47.6191	-0.043573	-0.030322	-0.020955
47.619	-0.043471	-0.030329	-0.021023
47.6191	-0.043368	-0.030335	-0.021092
47.619	-0.043267	-0.030342	-0.021117
47.619	-0.043166	-0.030348	-0.02114
47.6191	-0.04307	-0.030355	-0.021144
47.619	-0.042976	-0.030361	-0.021145
47.6191	-0.042877	-0.030368	-0.021168
47.619	-0.042778	-0.030374	-0.021199
47.6191	-0.044858	-0.030381	-0.021209
47.619	-0.048098	-0.030388	-0.021208
47.6191	-0.048102	-0.030394	-0.021212
47.619	-0.044739	-0.030402	-0.021221
47.6191	-0.042377	-0.030409	-0.021231
47.619	-0.042285	-0.030415	-0.021244
47.6191	-0.042189	-0.030422	-0.021264
47.619	-0.042076	-0.030431	-0.021313
47.6191	-0.041971	-0.030439	-0.021346
47.619	-0.041882	-0.030446	-0.021348
47.6191	-0.041791	-0.030453	-0.02135
47.619	-0.041696	-0.03046	-0.021351
47.6191	-0.041602	-0.030467	-0.021354
47.619	-0.041509	-0.030475	-0.021363
47.6191	-0.041688	-0.030208	-0.021331
47.619	-0.045038	-0.026744	-0.020813
47.619	-0.048388	-0.02328	-0.020295
47.6191	-0.048298	-0.023287	-0.020296
47.619	-0.048209	-0.023294	-0.020296
47.6191	-0.048146	-0.026499	-0.020743
47.619	-0.048086	-0.029979	-0.021229
47.6191	-0.04514	-0.030536	-0.021329
47.619	-0.041652	-0.030544	-0.021357
47.6191	-0.040658	-0.027976	-0.02104
47.619	-0.04053	-0.024511	-0.020602
47.6191	-0.040452	-0.025628	-0.02079
47.619	-0.0404	-0.029074	-0.021297
47.6191	-0.040325	-0.030585	-0.021519
47.619	-0.040232	-0.030593	-0.02152
47.6191	-0.040143	-0.030601	-0.021533
47.619	-0.040058	-0.030609	-0.021558
47.6191	-0.039972	-0.030617	-0.021574
47.619	-0.039886	-0.030625	-0.021576
47.6191	-0.039799	-0.030633	-0.021582
47.619	-0.039708	-0.030642	-0.0216
47.6191	-0.038852	-0.031426	-0.021669
47.619	-0.035375	-0.034864	-0.021912
47.619	-0.032324	-0.037869	-0.022125
47.6191	-0.032233	-0.037878	-0.022129
47.619	-0.032142	-0.037887	-0.022134
47.6191	-0.032058	-0.037895	-0.022167
47.619	-0.031974	-0.037904	-0.0222
47.6191	-0.031873	-0.034691	-0.022024
47.619	-0.031771	-0.031372	-0.02184
47.6191	-0.031682	-0.030732	-0.021817
47.619	-0.031596	-0.030741	-0.021832
47.6191	-0.034088	-0.033305	-0.021997
47.619	-0.037359	-0.036642	-0.022208
47.6191	-0.038601	-0.037966	-0.022292
47.619	-0.038518	-0.037975	-0.022294
47.6191	-0.040179	-0.037984	-0.022291
47.619	-0.043699	-0.037993	-0.022281
47.6191	-0.045531	-0.038003	-0.022277
47.619	-0.045446	-0.038012	-0.022278
47.6191	-0.04536	-0.038022	-0.022285
47.619	-0.045274	-0.038031	-0.022298
47.6191	-0.04519	-0.038041	-0.022311
47.619	-0.045111	-0.03805	-0.022323
47.619	-0.045033	-0.038059	-0.022338
47.6191	-0.044958	-0.038068	-0.022363
47.619	-0.044279	-0.038077	-0.022394
47.6191	-0.04071	-0.038089	-0.022459
47.619	-0.037542	-0.0381	-0.022516
47.6191	-0.037464	-0.038109	-0.022516
47.619	-0.037385	-0.038118	-0.022515
47.6191	-0.037305	-0.038127	-0.022518
47.619	-0.037224	-0.038137	-0.02252
47.6191	-0.037164	-0.038145	-0.022541
47.619	-0.037105	-0.038152	-0.022563
47.6191	-0.037042	-0.03816	-0.022584
47.619	-0.036922	-0.038174	-0.022582
47.6191	-0.03682	-0.038187	-0.022583
47.619	-0.036729	-0.038198	-0.022586
47.6191	-0.036648	-0.038208	-0.022612
47.619	-0.036573	-0.038218	-0.022649
47.6191	-0.034548	-0.03823	-0.022731
47.619	-0.030972	-0.038243	-0.02285
47.6191	-0.030892	-0.038256	-0.022899
47.619	-0.034322	-0.038268	-0.022878
47.619	-0.036278	-0.038279	-0.022867
47.6191	-0.036197	-0.038289	-0.02287
47.619	-0.036119	-0.0383	-0.022889
47.6191	-0.036048	-0.038311	-0.022937
47.619	-0.035974	-0.038321	-0.022975
47.6191	-0.035895	-0.038332	-0.022979
47.619	-0.035816	-0.038343	-0.022986
47.6191	-0.035748	-0.038353	-0.023028
47.619	-0.035679	-0.038363	-0.02307
47.6191	-0.035591	-0.038374	-0.023039
47.619	-0.035502	-0.038386	-0.023003
47.6191	-0.035424	-0.038397	-0.023006
47.619	-0.035349	-0.038407	-0.02302
47.6191	-0.035268	-0.038419	-0.023038
47.619	-0.035184	-0.038431	-0.023059
47.6191	-0.032495	-0.038445	-0.02314
47.619	-0.028794	-0.03846	-0.023243
47.6191	-0.027717	-0.038473	-0.02329
47.619	-0.027635	-0.038485	-0.023316
47.6191	-0.027557	-0.038497	-0.023342
47.619	-0.027481	-0.038508	-0.023369
47.619	-0.027248	-0.040361	-0.0226
47.6191	-0.026884	-0.043745	-0.02117
47.619	-0.026636	-0.045696	-0.020351
47.6191	-0.026544	-0.045709	-0.020357
47.619	-0.026497	-0.047044	-0.020565
47.6191	-0.026524	-0.050465	-0.021092
47.619	-0.027476	-0.052977	-0.02146
47.6191	-0.030968	-0.05299	-0.021388
47.619	-0.033715	-0.053003	-0.021337
47.6191	-0.033638	-0.053015	-0.021364
47.619	-0.033112	-0.053028	-0.021402
47.6191	-0.029582	-0.053043	-0.021519
47.619	-0.026155	-0.053059	-0.021633
47.6191	-0.026076	-0.053071	-0.021659
47.619	-0.025997	-0.053084	-0.021685
47.6191	-0.02592	-0.053096	-0.021691
47.619	-0.025843	-0.053108	-0.021696
47.6191	-0.025781	-0.053121	-0.021786
47.619	-0.02572	-0.053133	-0.021888
47.6191	-0.02563	-0.053147	-0.021878
47.619	-0.025531	-0.053161	-0.021833
47.619	-0.025362	-0.050831	-0.021471
47.6191	-0.025166	-0.047563	-0.020981
47.619	-0.025027	-0.045965	-0.02075
47.6191	-0.024944	-0.045978	-0.020767
47.619	-0.024859	-0.045992	-0.020779
47.6191	-0.024773	-0.046005	-0.020784
47.619	-0.026288	-0.047515	-0.021015
47.6191	-0.029713	-0.050809	-0.021516
47.619	-0.031332	-0.052399	-0.021771
47.6191	-0.027566	-0.048899	-0.021294
47.619	-0.024513	-0.046078	-0.02092
47.6191	-0.024443	-0.046091	-0.020976
47.619	-0.024372	-0.046104	-0.021028
47.6191	-0.024289	-0.046118	-0.021034
47.619	-0.024206	-0.046132	-0.02104
47.6191	-0.024135	-0.046145	-0.021088
47.619	-0.024063	-0.046159	-0.021136
47.6191	-0.023977	-0.046173	-0.021142
47.619	-0.023891	-0.046188	-0.021148
47.6191	-0.023813	-0.046202	-0.021193
47.619	-0.023736	-0.046217	-0.021242
47.619	-0.02365	-0.046232	-0.021254
47.6191	-0.023563	-0.046247	-0.021257
47.619	-0.023476	-0.046262	-0.021263
47.6191	-0.023389	-0.046277	-0.02127
47.619	-0.023307	-0.046292	-0.021295
47.6191	-0.023228	-0.046307	-0.02133
47.619	-0.021174	-0.046324	-0.021448
47.6191	-0.017573	-0.046344	-0.021631
47.619	-0.017332	-0.046361	-0.021682
47.6191	-0.020699	-0.046377	-0.021593
47.619	-0.023017	-0.047551	-0.021719
47.6191	-0.023095	-0.051196	-0.022301
47.619	-0.023113	-0.05259	-0.022659
47.6191	-0.023002	-0.04929	-0.022547
47.619	-0.022896	-0.046454	-0.022453
47.6191	-0.022817	-0.04647	-0.02247
47.619	-0.022739	-0.046485	-0.02249
47.6191	-0.022671	-0.0465	-0.022537
47.619	-0.022445	-0.046515	-0.022589
47.6191	-0.018832	-0.046528	-0.022746
47.619	-0.015219	-0.046541	-0.022904
47.619	-0.011675	-0.04656	-0.02309
47.6191	-0.0081327	-0.046579	-0.023277
47.619	-0.0075203	-0.046595	-0.023337
47.6191	-0.0074453	-0.04661	-0.023374
47.619	-0.0073606	-0.046627	-0.0234
47.6191	-0.0072725	-0.046644	-0.023423
47.619	-0.0073056	-0.0491	-0.023809
47.6191	-0.0073836	-0.052464	-0.024329
47.619	-0.0073778	-0.053932	-0.024571
47.6191	-0.0073076	-0.053947	-0.024599
47.619	-0.0083517	-0.053962	-0.024562
47.6191	-0.011774	-0.053977	-0.024386
47.619	-0.014577	-0.053993	-0.024249
47.6191	-0.014495	-0.054012	-0.024293
47.619	-0.014416	-0.05403	-0.024329
47.6191	-0.014341	-0.054046	-0.024347
47.619	-0.014279	-0.054062	-0.024401
47.6191	-0.014247	-0.054077	-0.02454
47.619	-0.014205	-0.054093	-0.024653
47.6191	-0.014132	-0.054109	-0.02467
47.619	-0.013767	-0.054375	-0.024602
47.619	-0.0095802	-0.05791	-0.023416
47.6191	-0.0055499	-0.061208	-0.022319
47.619	-0.0059585	-0.057782	-0.023775
47.6191	-0.0063671	-0.054356	-0.02523
47.619	-0.0063256	-0.054219	-0.025369
47.6191	-0.0062629	-0.054237	-0.025447
47.619	-0.0093508	-0.054256	-0.025268
47.6191	-0.012885	-0.054274	-0.025053
47.619	-0.013554	-0.054291	-0.025053
47.6191	-0.013493	-0.054308	-0.025109
47.619	-0.013421	-0.054326	-0.025141
47.6191	-0.013345	-0.054343	-0.025161
47.619	-0.013283	-0.054362	-0.025226
47.6191	-0.013232	-0.05438	-0.025323
47.619	-0.013167	-0.054398	-0.025382
47.6191	-0.013088	-0.054417	-0.025403
47.619	-0.013015	-0.054435	-0.025429
47.6191	-0.012948	-0.054452	-0.025463
47.619	-0.012893	-0.054469	-0.02553
47.6191	-0.012861	-0.054487	-0.025658
47.619	-0.012822	-0.054505	-0.025769
47.619	-0.012757	-0.054523	-0.025822
47.6191	-0.012699	-0.054543	-0.025864
47.619	-0.012674	-0.054567	-0.025848
47.6191	-0.012589	-0.054939	-0.025696
47.619	-0.011988	-0.058367	-0.024354
47.6191	-0.011387	-0.061788	-0.023016
47.619	-0.011311	-0.061806	-0.023037
47.6191	-0.011235	-0.061824	-0.023059
47.619	-0.011662	-0.058857	-0.024369
47.6191	-0.012145	-0.055566	-0.02582
47.619	-0.012214	-0.054721	-0.02622
47.6191	-0.012138	-0.054741	-0.02625
47.619	-0.0098315	-0.054759	-0.026383
47.6191	-0.006146	-0.054775	-0.026581
47.619	-0.0044032	-0.054794	-0.026691
47.6191	-0.0043221	-0.054815	-0.026726
47.619	-0.0042529	-0.054837	-0.026793
47.6191	-0.0041967	-0.054858	-0.026895
47.619	-0.0059057	-0.054879	-0.026852
47.6191	-0.0094818	-0.0549	-0.026657
47.619	-0.010111	-0.057529	-0.026245
47.619	-0.0060524	-0.064305	-0.02549
47.6191	-0.0030535	-0.069291	-0.024954
47.619	-0.0029936	-0.069311	-0.025025
47.6191	-0.0029286	-0.06933	-0.025087
47.619	-0.0028467	-0.06935	-0.025111
47.6191	-0.0027667	-0.06937	-0.02514
47.619	-0.0026969	-0.06939	-0.025189
47.6191	-0.0026284	-0.069409	-0.02524
47.619	-0.0026027	-0.069428	-0.025385
47.6191	-0.002577	-0.069447	-0.025531
47.619	-0.0024978	-0.069468	-0.025562
47.6191	-0.0024157	-0.069488	-0.025587
47.619	0.00081223	-0.069515	-0.02607
47.6191	0.004425	-0.069542	-0.026608
47.619	0.0078397	-0.072339	-0.027413
47.6191	0.011209	-0.075777	-0.02828
47.619	0.0053021	-0.076865	-0.043831
47.6191	-0.0047522	-0.076903	-0.065949
47.619	-0.0089844	-0.080898	-0.075271
47.6191	-0.0088244	-0.087876	-0.074941
47.619	-0.0095167	-0.091291	-0.072178
47.619	-0.011021	-0.091308	-0.067096
47.6191	-0.015845	-0.091277	-0.072955
47.619	-0.024659	-0.091188	-0.091971
47.6191	-0.031521	-0.092441	-0.10686
47.619	-0.03513	-0.095929	-0.11485
47.6191	-0.038264	-0.099381	-0.12391
47.619	-0.040145	-0.10274	-0.13576
47.6191	-0.041883	-0.10506	-0.14606
47.619	-0.042829	-0.10172	-0.14787
47.6191	-0.043746	-0.098494	-0.14962
47.619	-0.043809	-0.098515	-0.14947
47.6191	-0.043871	-0.098536	-0.14931
47.619	-0.045073	-0.098562	-0.15143
47.6191	-0.046512	-0.098588	-0.15402
47.619	-0.046498	-0.095897	-0.1536
47.6191	-0.04582	-0.091962	-0.15181
47.619	-0.047442	-0.094422	-0.14798
47.6191	-0.049441	-0.09793	-0.14381
47.619	-0.049931	-0.09872	-0.14276
47.6191	-0.049995	-0.098743	-0.14259
47.619	-0.05006	-0.098767	-0.14242
47.619	-0.050126	-0.09879	-0.14225
47.6191	-0.049209	-0.096723	-0.14483
47.619	-0.04764	-0.093268	-0.14925
47.6191	-0.046942	-0.091631	-0.15128
47.619	-0.047042	-0.091658	-0.15112
47.6191	-0.047144	-0.091684	-0.15096
47.619	-0.04725	-0.091711	-0.15081
47.6191	-0.047622	-0.091734	-0.14862
47.619	-0.048505	-0.091752	-0.1425
47.6191	-0.049246	-0.091771	-0.1381
47.619	-0.049591	-0.091793	-0.13853
47.6191	-0.04989	-0.091815	-0.13886
47.619	-0.049982	-0.091841	-0.13874
47.6191	-0.050072	-0.091866	-0.13861
47.619	-0.050127	-0.091892	-0.13841
47.6191	-0.050176	-0.091919	-0.13823
47.619	-0.049255	-0.091922	-0.14346
47.6191	-0.048335	-0.091926	-0.14868
47.619	-0.048517	-0.091949	-0.14925
47.6191	-0.048786	-0.091973	-0.14945
47.619	-0.049618	-0.091994	-0.1447
47.619	-0.050569	-0.092015	-0.13891
47.6191	-0.050879	-0.092041	-0.13736
47.619	-0.050974	-0.092069	-0.13723
47.6191	-0.051065	-0.092096	-0.13708
47.619	-0.051155	-0.092125	-0.13692
47.6191	-0.051263	-0.092152	-0.1368
47.619	-0.051383	-0.09218	-0.13672
47.6191	-0.051235	-0.090554	-0.13616
47.619	-0.050807	-0.087208	-0.13509
47.6191	-0.050594	-0.085106	-0.13442
47.619	-0.050749	-0.085131	-0.13443
47.6191	-0.051034	-0.085157	-0.13299
47.619	-0.051715	-0.085183	-0.12714
47.6191	-0.05219	-0.08521	-0.12239
47.619	-0.050932	-0.085247	-0.12697
47.6191	-0.049715	-0.085283	-0.13143
47.619	-0.049937	-0.085307	-0.13159
47.6191	-0.050159	-0.08533	-0.13175
47.619	-0.049678	-0.08197	-0.13067
47.6191	-0.049159	-0.078425	-0.12952
47.619	-0.049245	-0.078286	-0.12939
47.619	-0.049361	-0.078316	-0.12932
47.6191	-0.049483	-0.078347	-0.12923
47.619	-0.049605	-0.078378	-0.12915
47.6191	-0.049714	-0.078406	-0.12907
47.619	-0.04982	-0.078433	-0.12899
47.6191	-0.050314	-0.080754	-0.12951
47.619	-0.051014	-0.084292	-0.13035
47.6191	-0.051355	-0.085593	-0.13065
47.619	-0.05149	-0.085618	-0.13064
47.6191	-0.051605	-0.085644	-0.13059
47.619	-0.051699	-0.085671	-0.13049
47.6191	-0.051271	-0.085701	-0.13232
